time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2014-09-01,28.8,24.1,20.7,Kochi
2014-09-02,29.2,24.9,52.4,Kochi
2014-09-03,27.6,24,103.7,Kochi
2014-09-04,29.1,24.3,22.1,Kochi
2014-09-05,28.6,24.7,18.3,Kochi
2014-09-06,29.1,24.6,16.6,Kochi
2014-09-07,28.9,24.8,9,Kochi
2014-09-08,30.9,25.1,5.2,Kochi
2014-09-09,29.9,24.9,4.5,Kochi
2014-09-10,31.3,24.4,2.9,Kochi
2014-09-11,30.9,24.6,3.1,Kochi
2014-09-12,30.3,24.6,4.4,Kochi
2014-09-13,30.1,25.2,10.8,Kochi
2014-09-14,29.5,24.8,14,Kochi
2014-09-15,29.3,25,17.6,Kochi
2014-09-16,29.6,25,3.9,Kochi
2014-09-17,30,24.9,5.4,Kochi
2014-09-18,29.7,24.9,5.9,Kochi
2014-09-19,30.4,24.9,2.9,Kochi
2014-09-20,30,24.5,2.7,Kochi
2014-09-21,30.6,24.9,3.1,Kochi
2014-09-22,30.8,25,2.1,Kochi
2014-09-23,30.8,25.2,10.4,Kochi
2014-09-24,30.8,24.6,3.6,Kochi
2014-09-25,31.7,24.4,9,Kochi
2014-09-26,32.2,23.8,9,Kochi
2014-09-27,30.9,24.3,27.2,Kochi
2014-09-28,32,24.8,7.3,Kochi
2014-09-29,32,23.8,8.1,Kochi
2014-09-30,29.6,24.8,14.5,Kochi
2014-10-01,32.6,24.5,2,Kochi
2014-10-02,32.2,24.7,6.3,Kochi
2014-10-03,32.1,25.3,3.3,Kochi
2014-10-04,30.3,24.5,21.1,Kochi
2014-10-05,32,24.9,5,Kochi
2014-10-06,30.2,24.7,16.5,Kochi
2014-10-07,29.7,25.1,29,Kochi
2014-10-08,31.2,24.4,10.4,Kochi
2014-10-09,31.8,25.2,1.5,Kochi
2014-10-10,31.2,25.3,6.3,Kochi
2014-10-11,30.5,25.2,3.8,Kochi
2014-10-12,30.7,24.9,12.7,Kochi
2014-10-13,29.7,25.2,19.4,Kochi
2014-10-14,31.7,25.1,8.1,Kochi
2014-10-15,31.2,24.8,8,Kochi
2014-10-16,32.5,24.3,5.2,Kochi
2014-10-17,30.4,25.1,12.5,Kochi
2014-10-18,27.4,24.1,39.6,Kochi
2014-10-19,27.3,24.4,61,Kochi
2014-10-20,29.3,24.5,13.6,Kochi
2014-10-21,28.8,24.7,35.8,Kochi
2014-10-22,30.4,24.3,15,Kochi
2014-10-23,29.7,24.6,20,Kochi
2014-10-24,32.9,24,9,Kochi
2014-10-25,30.5,24.8,7.9,Kochi
2014-10-26,33.3,24.3,5.3,Kochi
2014-10-27,32.1,24.9,7,Kochi
2014-10-28,31.5,24.2,14.1,Kochi
2014-10-29,31.1,24.8,15.2,Kochi
2014-10-30,31.4,24.9,4.9,Kochi
2014-10-31,30.4,24.5,38.4,Kochi
2014-11-01,31.1,25,2.8,Kochi
2014-11-02,30.4,24.3,2.9,Kochi
2014-11-03,28.3,25.1,54.9,Kochi
2014-11-04,28.8,23.9,4.9,Kochi
2014-11-05,30.7,23.9,2.9,Kochi
2014-11-06,31.3,24.5,2,Kochi
2014-11-07,32.3,24.4,0.9,Kochi
2014-11-08,32.1,24.4,0.8,Kochi
2014-11-09,31.5,24.2,1,Kochi
2014-11-10,31,24.1,2.4,Kochi
2014-11-11,31,24.9,5.4,Kochi
2014-11-12,31.7,24.7,8.9,Kochi
2014-11-13,31.7,24.7,18.4,Kochi
2014-11-14,30.7,24.7,17.4,Kochi
2014-11-15,31.6,24.6,6.6,Kochi
2014-11-16,31.5,24.3,0,Kochi
2014-11-17,32.2,23.7,0.2,Kochi
2014-11-18,31.7,24.6,0.4,Kochi
2014-11-19,31.7,24.4,3.1,Kochi
2014-11-20,30.9,24.2,3.9,Kochi
2014-11-21,28.8,25.2,7.5,Kochi
2014-11-22,30.4,25.1,14.7,Kochi
2014-11-23,30.2,24.9,8.9,Kochi
2014-11-24,31.4,24.7,5.1,Kochi
2014-11-25,29,24.2,0,Kochi
2014-11-26,30.4,24,0,Kochi
2014-11-27,28.6,24.8,12.8,Kochi
2014-11-28,27.3,24.3,14.1,Kochi
2014-11-29,30.3,25,1.5,Kochi
2014-11-30,29.8,23.8,2.4,Kochi
2014-12-01,28.9,23.1,0.4,Kochi
2014-12-02,29.5,23.6,0.8,Kochi
2014-12-03,31.2,24.1,0,Kochi
2014-12-04,31.2,25.1,0,Kochi
2014-12-05,30.2,24.9,0.2,Kochi
2014-12-06,31.2,23.5,0,Kochi
2014-12-07,31.3,23.1,0,Kochi
2014-12-08,32.3,24.2,4.9,Kochi
2014-12-09,31.9,25.2,2.9,Kochi
2014-12-10,27.3,24.3,21.2,Kochi
2014-12-11,29.8,24.1,3.7,Kochi
2014-12-12,30.1,24.3,7.2,Kochi
2014-12-13,30.9,24.1,16.4,Kochi
2014-12-14,30.6,24.5,0.5,Kochi
2014-12-15,31.7,24.4,1,Kochi
2014-12-16,32.3,24.3,0,Kochi
2014-12-17,30.2,25,5.7,Kochi
2014-12-18,29.9,25.9,1.1,Kochi
2014-12-19,29.6,24.6,3.8,Kochi
2014-12-20,31.2,23.8,0.7,Kochi
2014-12-21,31.4,25.5,0.1,Kochi
2014-12-22,31,24.7,0.2,Kochi
2014-12-23,31.3,25.1,0,Kochi
2014-12-24,31.2,24.4,0,Kochi
2014-12-25,30.9,25.2,1,Kochi
2014-12-26,29.8,23.7,0,Kochi
2014-12-27,31.1,24.6,0,Kochi
2014-12-28,30.6,25.1,0.1,Kochi
2014-12-29,33.3,24.9,0.5,Kochi
2014-12-30,29.8,24.2,3.1,Kochi
2014-12-31,30.9,25.3,2.8,Kochi
2015-01-01,30.3,24.6,1.5,Kochi
2015-01-02,31.5,21.4,0,Kochi
2015-01-03,30.7,21.5,0,Kochi
2015-01-04,31.9,23.7,0,Kochi
2015-01-05,31.9,24.4,0,Kochi
2015-01-06,31.9,24.7,0,Kochi
2015-01-07,32.2,23.9,0.3,Kochi
2015-01-08,31.5,24.3,1.1,Kochi
2015-01-09,31.8,24.5,1.6,Kochi
2015-01-10,32.5,23.3,0,Kochi
2015-01-11,31.9,24.2,0,Kochi
2015-01-12,31,23.4,0,Kochi
2015-01-13,31.9,21.6,0,Kochi
2015-01-14,31.6,23.5,0,Kochi
2015-01-15,32.9,24.5,0.2,Kochi
2015-01-16,33.3,24.7,0,Kochi
2015-01-17,33.1,23.8,0,Kochi
2015-01-18,33.5,24.6,0,Kochi
2015-01-19,33.7,25,0.1,Kochi
2015-01-20,32.4,25,0.1,Kochi
2015-01-21,32.9,24.3,0.7,Kochi
2015-01-22,32.6,24.3,3.7,Kochi
2015-01-23,33.6,22.5,0,Kochi
2015-01-24,33.8,22.8,0,Kochi
2015-01-25,34,23.7,0,Kochi
2015-01-26,33.9,24.5,0,Kochi
2015-01-27,33.6,24.7,0,Kochi
2015-01-28,34.3,23.1,0,Kochi
2015-01-29,34,24.8,0.1,Kochi
2015-01-30,33.8,24.4,0,Kochi
2015-01-31,34.1,24.7,0,Kochi
2015-02-01,33.5,24.8,0,Kochi
2015-02-02,35,24.4,0,Kochi
2015-02-03,35.4,23.3,0,Kochi
2015-02-04,35.3,23.7,0,Kochi
2015-02-05,34.6,25.1,0,Kochi
2015-02-06,34.2,26,0.5,Kochi
2015-02-07,34.1,24.7,1.7,Kochi
2015-02-08,33.9,25.6,0.1,Kochi
2015-02-09,33.9,25.1,0,Kochi
2015-02-10,33.8,24.8,0,Kochi
2015-02-11,34.5,24.6,0,Kochi
2015-02-12,35.4,24.8,0,Kochi
2015-02-13,34.2,25.2,0.7,Kochi
2015-02-14,35.1,24.9,0.7,Kochi
2015-02-15,34.3,25.7,0.3,Kochi
2015-02-16,35.2,26,0,Kochi
2015-02-17,35,25.9,0.3,Kochi
2015-02-18,33.9,24.8,0.5,Kochi
2015-02-19,33.7,25.5,0,Kochi
2015-02-20,35,25.6,0,Kochi
2015-02-21,35.1,24.7,0,Kochi
2015-02-22,34.9,23.2,0,Kochi
2015-02-23,35.8,23.1,0,Kochi
2015-02-24,35.7,23.3,0,Kochi
2015-02-25,36.2,24.1,0,Kochi
2015-02-26,34.5,24.6,1.6,Kochi
2015-02-27,35.6,25.5,0.7,Kochi
2015-02-28,35.1,25,0.9,Kochi
2015-03-01,35.3,25.2,2.3,Kochi
2015-03-02,34.1,25.5,1.6,Kochi
2015-03-03,34.1,25.7,1.2,Kochi
2015-03-04,32.2,25.9,5.5,Kochi
2015-03-05,35.7,24.4,0,Kochi
2015-03-06,34.5,25.6,8.6,Kochi
2015-03-07,34.7,24.8,3.4,Kochi
2015-03-08,34.6,24.4,6,Kochi
2015-03-09,34.2,25.8,2.3,Kochi
2015-03-10,33.6,25.2,0,Kochi
2015-03-11,34.8,25,0.9,Kochi
2015-03-12,34.9,25.2,3.1,Kochi
2015-03-13,35.1,25.3,1.6,Kochi
2015-03-14,34.1,25.2,2.2,Kochi
2015-03-15,34,25.2,2.7,Kochi
2015-03-16,35.3,25.9,9.6,Kochi
2015-03-17,34.6,25.5,0.2,Kochi
2015-03-18,34.8,27.3,0.1,Kochi
2015-03-19,35.5,26.6,0.1,Kochi
2015-03-20,35.8,26.5,0,Kochi
2015-03-21,37,26.8,0,Kochi
2015-03-22,37.1,26.8,0,Kochi
2015-03-23,36.5,27.1,0.3,Kochi
2015-03-24,36.3,27.6,0.3,Kochi
2015-03-25,37,28,0.8,Kochi
2015-03-26,37,28.2,0.1,Kochi
2015-03-27,37.9,27.3,1.4,Kochi
2015-03-28,38.5,27.7,0.3,Kochi
2015-03-29,36.8,27.3,1.8,Kochi
2015-03-30,37.8,26,4.6,Kochi
2015-03-31,36,25.8,0.8,Kochi
2015-04-01,37.3,26.3,21.1,Kochi
2015-04-02,32.7,25.9,1.7,Kochi
2015-04-03,34.2,25.8,6.3,Kochi
2015-04-04,34.7,25.4,1.5,Kochi
2015-04-05,36,26.7,0.6,Kochi
2015-04-06,34.9,27.8,2.7,Kochi
2015-04-07,35.6,26.1,5.3,Kochi
2015-04-08,31.4,26,7.7,Kochi
2015-04-09,33.7,25.6,8.5,Kochi
2015-04-10,34.2,24.9,5,Kochi
2015-04-11,32.7,25.7,7.3,Kochi
2015-04-12,32.3,25.5,14.1,Kochi
2015-04-13,30.7,25,21.5,Kochi
2015-04-14,33.2,24.6,8.7,Kochi
2015-04-15,33.9,25.4,5.4,Kochi
2015-04-16,33.3,25,11.6,Kochi
2015-04-17,33.3,24.7,6,Kochi
2015-04-18,32.9,23.8,0.5,Kochi
2015-04-19,34.1,25.3,3.4,Kochi
2015-04-20,33.9,25.7,11,Kochi
2015-04-21,31.8,25.1,37.5,Kochi
2015-04-22,31.3,24.4,11.5,Kochi
2015-04-23,33.4,25.8,11.4,Kochi
2015-04-24,32.6,25.5,7.7,Kochi
2015-04-25,31.8,23.7,8.1,Kochi
2015-04-26,32.4,25.7,5.5,Kochi
2015-04-27,32.8,24.4,2.8,Kochi
2015-04-28,32.9,25.2,3.8,Kochi
2015-04-29,33.4,25.3,3.2,Kochi
2015-04-30,33.7,25.1,8.2,Kochi
2015-05-01,33.6,26.2,1.1,Kochi
2015-05-02,32.9,26.7,3.2,Kochi
2015-05-03,33.7,26,0.5,Kochi
2015-05-04,33.1,25.7,5.5,Kochi
2015-05-05,32.7,25.4,10.4,Kochi
2015-05-06,32.6,25,7,Kochi
2015-05-07,32.5,25.7,20.9,Kochi
2015-05-08,32.8,24.6,19.2,Kochi
2015-05-09,32,25.3,19.9,Kochi
2015-05-10,30.5,25.6,8.8,Kochi
2015-05-11,26.6,24.4,33.5,Kochi
2015-05-12,31.5,24.4,18.9,Kochi
2015-05-13,31.4,24.4,20.4,Kochi
2015-05-14,30.6,25.5,22.1,Kochi
2015-05-15,32.7,26,4.8,Kochi
2015-05-16,27.5,25,27.4,Kochi
2015-05-17,28.8,24.4,23.5,Kochi
2015-05-18,29.9,24.2,19.1,Kochi
2015-05-19,29.4,25.4,16.5,Kochi
2015-05-20,31.9,24.8,10.2,Kochi
2015-05-21,31.5,27.2,7.2,Kochi
2015-05-22,32.1,26.6,1.5,Kochi
2015-05-23,32.2,27.1,6.6,Kochi
2015-05-24,32.2,27,10,Kochi
2015-05-25,33.2,26.6,1.3,Kochi
2015-05-26,32.5,27.3,7.8,Kochi
2015-05-27,32.5,26.5,2,Kochi
2015-05-28,30.5,25.5,8.4,Kochi
2015-05-29,31.2,25.3,24.1,Kochi
2015-05-30,31.4,25,16.7,Kochi
2015-05-31,31.3,25.4,20.2,Kochi
2015-06-01,31.6,25.1,6.1,Kochi
2015-06-02,30.8,25.9,11.8,Kochi
2015-06-03,31.8,25.3,7.6,Kochi
2015-06-04,31.2,25.1,22.9,Kochi
2015-06-05,28.9,25.4,16.2,Kochi
2015-06-06,32.3,24.7,0.4,Kochi
2015-06-07,32.2,25.6,19.6,Kochi
2015-06-08,28.6,25.1,30.5,Kochi
2015-06-09,30.5,24.7,10.2,Kochi
2015-06-10,31.4,25.1,2.7,Kochi
2015-06-11,28.6,24.9,51.3,Kochi
2015-06-12,30.1,24.5,10.7,Kochi
2015-06-13,30.6,25.1,6.5,Kochi
2015-06-14,30.7,24.7,18.5,Kochi
2015-06-15,29.2,25.1,16.4,Kochi
2015-06-16,29.5,24.9,21,Kochi
2015-06-17,29.6,24.4,10.3,Kochi
2015-06-18,27.9,24.7,23.9,Kochi
2015-06-19,28.8,24.9,17.3,Kochi
2015-06-20,29.2,25.5,8.2,Kochi
2015-06-21,31.8,26.3,11.1,Kochi
2015-06-22,31.2,25.6,17.6,Kochi
2015-06-23,30.1,25.1,8.9,Kochi
2015-06-24,31.1,24.9,8.2,Kochi
2015-06-25,30.7,25.5,15.3,Kochi
2015-06-26,29.2,24.8,26.3,Kochi
2015-06-27,28.5,24.5,18.8,Kochi
2015-06-28,30,24.4,6.3,Kochi
2015-06-29,28.9,25.1,13.4,Kochi
2015-06-30,31.5,25.2,2.8,Kochi
2015-07-01,31.5,25.4,8,Kochi
2015-07-02,31.9,25.5,2.7,Kochi
2015-07-03,31.5,25.6,10.1,Kochi
2015-07-04,31.3,25.5,5.1,Kochi
2015-07-05,30.2,25.8,5,Kochi
2015-07-06,30.8,25.4,5.5,Kochi
2015-07-07,31.1,25.5,2.1,Kochi
2015-07-08,31.3,25,6.7,Kochi
2015-07-09,29.1,24.9,27.9,Kochi
2015-07-10,28.8,25,29.6,Kochi
2015-07-11,29,25.2,20.9,Kochi
2015-07-12,30.9,24.3,4.4,Kochi
2015-07-13,31.6,25,3.9,Kochi
2015-07-14,29.9,24.7,9.2,Kochi
2015-07-15,27.1,25,18.6,Kochi
2015-07-16,30.1,25,13.4,Kochi
2015-07-17,28,24.8,26.1,Kochi
2015-07-18,30.5,24,35.4,Kochi
2015-07-19,27.1,24.5,33.8,Kochi
2015-07-20,29.3,24.2,16.2,Kochi
2015-07-21,30.4,24.8,32.3,Kochi
2015-07-22,28.3,24.6,32.8,Kochi
2015-07-23,28.3,24.3,34.2,Kochi
2015-07-24,28.9,24.2,28.5,Kochi
2015-07-25,29.8,24.8,33,Kochi
2015-07-26,29.3,24.5,18.1,Kochi
2015-07-27,31,24.6,6.9,Kochi
2015-07-28,31.7,24.5,3.1,Kochi
2015-07-29,31.4,23.6,0.8,Kochi
2015-07-30,31.2,24.6,2.4,Kochi
2015-07-31,32.1,25.3,3.7,Kochi
2015-08-01,31.5,24.8,11.8,Kochi
2015-08-02,29.6,25.2,22.4,Kochi
2015-08-03,29.4,24.7,17.4,Kochi
2015-08-04,30.2,24.9,18,Kochi
2015-08-05,29.5,24.4,24.8,Kochi
2015-08-06,31,24.9,6.6,Kochi
2015-08-07,30.7,25.3,7.9,Kochi
2015-08-08,31,25.2,6.7,Kochi
2015-08-09,28.8,24.8,21.5,Kochi
2015-08-10,30.2,24.8,22.4,Kochi
2015-08-11,30.3,24.7,7.7,Kochi
2015-08-12,30.2,25,9.7,Kochi
2015-08-13,30.5,24.9,5,Kochi
2015-08-14,30.5,24.5,1.3,Kochi
2015-08-15,31.1,25,6.7,Kochi
2015-08-16,30.3,24.9,7.3,Kochi
2015-08-17,31.2,24.7,13.4,Kochi
2015-08-18,32.2,24.6,22.1,Kochi
2015-08-19,31,25,6.7,Kochi
2015-08-20,32.2,25.5,4.4,Kochi
2015-08-21,30.7,25.6,8.8,Kochi
2015-08-22,29.4,25.1,15.8,Kochi
2015-08-23,28.6,24.8,9.6,Kochi
2015-08-24,31.2,25.3,5.6,Kochi
2015-08-25,31.7,25.1,2,Kochi
2015-08-26,30.5,25.1,3.2,Kochi
2015-08-27,30.6,24.9,2,Kochi
2015-08-28,31.4,25.2,3.5,Kochi
2015-08-29,31.7,24.1,2.8,Kochi
2015-08-30,31,24.5,4,Kochi
2015-08-31,32,25.6,2.3,Kochi
2015-09-01,32.3,24.6,2.7,Kochi
2015-09-02,31,23.9,2.2,Kochi
2015-09-03,31,24.5,2.1,Kochi
2015-09-04,30.5,25.8,5.1,Kochi
2015-09-05,30.1,25.5,12.6,Kochi
2015-09-06,30.6,24.5,24.9,Kochi
2015-09-07,29.4,24.5,16.9,Kochi
2015-09-08,29.1,23.9,10.7,Kochi
2015-09-09,28.8,24.6,15,Kochi
2015-09-10,29.8,24.5,9.6,Kochi
2015-09-11,29.9,24.8,14.6,Kochi
2015-09-12,30.6,24.7,20.1,Kochi
2015-09-13,31.5,24.7,2.7,Kochi
2015-09-14,31,25.2,5.9,Kochi
2015-09-15,29.4,25.4,10.9,Kochi
2015-09-16,29.3,25,14.6,Kochi
2015-09-17,29.7,24.8,19.7,Kochi
2015-09-18,30.7,25.2,7.9,Kochi
2015-09-19,29.4,25.2,26.6,Kochi
2015-09-20,29.5,25.1,16,Kochi
2015-09-21,31.7,24.4,0,Kochi
2015-09-22,31,24.8,1.9,Kochi
2015-09-23,31.6,24.8,4.6,Kochi
2015-09-24,31.4,24.8,7.7,Kochi
2015-09-25,32.4,24.6,3.5,Kochi
2015-09-26,31.5,24.2,13.4,Kochi
2015-09-27,30.6,24.9,12.8,Kochi
2015-09-28,31.2,24.3,13.6,Kochi
2015-09-29,30.7,24.6,11.1,Kochi
2015-09-30,30.2,24.1,25.3,Kochi
2015-10-01,30.9,24.5,16.5,Kochi
2015-10-02,31.1,25.1,7.9,Kochi
2015-10-03,31.8,25.4,7.7,Kochi
2015-10-04,29.4,24.8,25.9,Kochi
2015-10-05,27.3,24.7,30.6,Kochi
2015-10-06,31.8,24.7,10.7,Kochi
2015-10-07,32.2,25.1,5.9,Kochi
2015-10-08,30.7,25.1,16.3,Kochi
2015-10-09,30.8,24.8,22.8,Kochi
2015-10-10,30.2,24.8,42.7,Kochi
2015-10-11,31.6,25.3,12,Kochi
2015-10-12,31,24.6,11.4,Kochi
2015-10-13,31.5,25.3,15.1,Kochi
2015-10-14,31.2,24.8,5.3,Kochi
2015-10-15,32.1,25.7,1,Kochi
2015-10-16,32.4,25.5,0.4,Kochi
2015-10-17,31.5,25.9,1.4,Kochi
2015-10-18,31.2,25.6,11.4,Kochi
2015-10-19,32.7,25,5.6,Kochi
2015-10-20,32,24.8,1.2,Kochi
2015-10-21,31.7,25.1,1.4,Kochi
2015-10-22,31.1,25.3,1.3,Kochi
2015-10-23,31.3,25.1,3.1,Kochi
2015-10-24,32.8,25.2,1.5,Kochi
2015-10-25,28.1,24.7,28.3,Kochi
2015-10-26,31.2,24.9,0.4,Kochi
2015-10-27,29.4,24.8,2.2,Kochi
2015-10-28,31.7,25,4.1,Kochi
2015-10-29,32.1,24.2,7.2,Kochi
2015-10-30,32.3,24.2,11.2,Kochi
2015-10-31,30.2,23.9,16.1,Kochi
2015-11-01,28.3,24.7,86.4,Kochi
2015-11-02,29.6,24.4,15.2,Kochi
2015-11-03,32.5,24.5,2.6,Kochi
2015-11-04,32.1,24.8,6.2,Kochi
2015-11-05,29.7,24.2,16.3,Kochi
2015-11-06,31.6,24.1,2,Kochi
2015-11-07,31.5,24.3,35.6,Kochi
2015-11-08,28.1,24.5,95.2,Kochi
2015-11-09,27.5,24.8,6.6,Kochi
2015-11-10,29,24.1,1.4,Kochi
2015-11-11,31.5,24,1.3,Kochi
2015-11-12,32.1,24.5,0.9,Kochi
2015-11-13,29.9,24.3,13.7,Kochi
2015-11-14,29.9,24.1,4.2,Kochi
2015-11-15,27.1,24.5,16.1,Kochi
2015-11-16,30.9,24.2,0.5,Kochi
2015-11-17,32,24.5,2,Kochi
2015-11-18,31.7,24.9,17.6,Kochi
2015-11-19,30.9,25.1,6,Kochi
2015-11-20,32.1,24.8,4.8,Kochi
2015-11-21,32.1,24.2,4.1,Kochi
2015-11-22,28.5,25,21.3,Kochi
2015-11-23,31.3,24.8,12.7,Kochi
2015-11-24,31.5,25,0.4,Kochi
2015-11-25,32.5,25.1,0,Kochi
2015-11-26,32.4,25.1,0.4,Kochi
2015-11-27,32.1,23.8,0.4,Kochi
2015-11-28,31.2,25.1,0.2,Kochi
2015-11-29,32.2,25.4,0,Kochi
2015-11-30,30.6,25.5,13.4,Kochi
2015-12-01,31.1,24.9,18.2,Kochi
2015-12-02,30,24.8,5.6,Kochi
2015-12-03,31.9,24.8,1.2,Kochi
2015-12-04,31.9,24.5,1.9,Kochi
2015-12-05,29.7,25.8,4,Kochi
2015-12-06,29.7,25.1,5.3,Kochi
2015-12-07,29.2,24.6,8.8,Kochi
2015-12-08,28.2,24.8,10.1,Kochi
2015-12-09,30.5,24.8,7.7,Kochi
2015-12-10,30.8,24.6,8.5,Kochi
2015-12-11,30.5,24.2,13.9,Kochi
2015-12-12,30.9,25.5,9.3,Kochi
2015-12-13,31.9,25.1,9.7,Kochi
2015-12-14,30.7,24.8,8.7,Kochi
2015-12-15,31.2,24.2,8.7,Kochi
2015-12-16,30.5,24.2,1.2,Kochi
2015-12-17,31.8,24.2,0,Kochi
2015-12-18,31.5,24.6,0.9,Kochi
2015-12-19,30.3,24.4,0.8,Kochi
2015-12-20,31.6,24.8,0.1,Kochi
2015-12-21,32.1,25.1,0,Kochi
2015-12-22,32.2,24.5,0,Kochi
2015-12-23,31.5,24,0,Kochi
2015-12-24,31,23.7,0,Kochi
2015-12-25,32.3,23.5,0,Kochi
2015-12-26,31.8,23.2,0,Kochi
2015-12-27,33.8,22.3,0,Kochi
2015-12-28,34.5,24.9,0,Kochi
2015-12-29,33.4,24,0,Kochi
2015-12-30,33.1,25,0,Kochi
2015-12-31,32.5,23.1,0,Kochi
2016-01-01,33.1,20.2,0,Kochi
2016-01-02,33.1,19.7,0,Kochi
2016-01-03,33,21,0,Kochi
2016-01-04,33.4,20.8,0,Kochi
2016-01-05,32.9,21.9,0,Kochi
2016-01-06,33.8,22,0,Kochi
2016-01-07,33.3,23.8,0,Kochi
2016-01-08,33,23.9,0,Kochi
2016-01-09,32.3,24.3,0,Kochi
2016-01-10,32.7,25,0,Kochi
2016-01-11,32.9,24.6,0,Kochi
2016-01-12,32.9,24.5,0,Kochi
2016-01-13,32.1,25.3,0.1,Kochi
2016-01-14,31.9,24.5,0,Kochi
2016-01-15,32.6,24.3,0,Kochi
2016-01-16,32.4,24.5,0.5,Kochi
2016-01-17,33.4,23.6,0.3,Kochi
2016-01-18,32.4,24.3,0.4,Kochi
2016-01-19,33.4,24.4,0,Kochi
2016-01-20,34,25.3,0.2,Kochi
2016-01-21,34.2,26.1,0.6,Kochi
2016-01-22,33.3,24.7,1.6,Kochi
2016-01-23,34.4,25.6,0,Kochi
2016-01-24,34.5,25.3,0,Kochi
2016-01-25,34.1,25.6,0.7,Kochi
2016-01-26,33.6,25.8,1.2,Kochi
2016-01-27,33.2,25.5,0,Kochi
2016-01-28,33.8,25.6,0,Kochi
2016-01-29,33.7,25.4,0,Kochi
2016-01-30,34.3,25.4,0,Kochi
2016-01-31,34.2,23,0,Kochi
2016-02-01,33.9,23.3,0,Kochi
2016-02-02,34.5,22,0,Kochi
2016-02-03,32.9,22.7,0,Kochi
2016-02-04,33.7,22.2,0,Kochi
2016-02-05,33.4,22.8,0,Kochi
2016-02-06,33.4,22.7,0,Kochi
2016-02-07,33.6,25.2,0,Kochi
2016-02-08,34.8,25.1,0.1,Kochi
2016-02-09,32.5,26.8,0.9,Kochi
2016-02-10,34.7,25.8,1.3,Kochi
2016-02-11,33.9,24.9,3.4,Kochi
2016-02-12,33.2,26.5,0.2,Kochi
2016-02-13,32.8,26.2,0.7,Kochi
2016-02-14,33.8,25.8,0.5,Kochi
2016-02-15,33.5,26.4,0.2,Kochi
2016-02-16,35.9,25.5,0.4,Kochi
2016-02-17,35.7,26.5,0,Kochi
2016-02-18,36.7,26.3,0,Kochi
2016-02-19,36.6,26.9,0,Kochi
2016-02-20,34.9,26,0.9,Kochi
2016-02-21,35.6,26.3,0,Kochi
2016-02-22,37.4,27.6,0,Kochi
2016-02-23,34.5,27.6,0.2,Kochi
2016-02-24,33.2,27,0.9,Kochi
2016-02-25,36.5,27.5,1.2,Kochi
2016-02-26,37.4,26.1,0,Kochi
2016-02-27,36.3,27.3,0.5,Kochi
2016-02-28,36.8,26.7,0.5,Kochi
2016-02-29,36.7,26.3,0.2,Kochi
2016-03-01,36.6,26.8,0.1,Kochi
2016-03-02,35.2,26.5,0,Kochi
2016-03-03,35.7,26.1,0,Kochi
2016-03-04,35.2,26.1,0,Kochi
2016-03-05,35.9,26.4,0,Kochi
2016-03-06,36.2,26.3,0.5,Kochi
2016-03-07,35.5,27.2,0.7,Kochi
2016-03-08,36.1,27.1,0.7,Kochi
2016-03-09,36.5,26.5,0.5,Kochi
2016-03-10,36.5,26.8,0.5,Kochi
2016-03-11,37.1,28.2,0.8,Kochi
2016-03-12,36.1,27.6,1.6,Kochi
2016-03-13,37,26.9,0.7,Kochi
2016-03-14,37.4,27.9,0.5,Kochi
2016-03-15,34.8,27.4,3.5,Kochi
2016-03-16,35.9,27.2,0,Kochi
2016-03-17,37.3,26.6,0,Kochi
2016-03-18,37.5,27.1,0.5,Kochi
2016-03-19,36.7,28.1,0.5,Kochi
2016-03-20,38.1,28.6,0,Kochi
2016-03-21,36.4,28.9,0.1,Kochi
2016-03-22,37.1,29,4.4,Kochi
2016-03-23,37.3,27.1,2.3,Kochi
2016-03-24,36.9,28.4,3,Kochi
2016-03-25,36.9,28.1,0.5,Kochi
2016-03-26,38,27.9,0.3,Kochi
2016-03-27,37.8,28.1,0.2,Kochi
2016-03-28,37.3,27.8,0.1,Kochi
2016-03-29,37.3,27.1,5,Kochi
2016-03-30,37,27.3,2.4,Kochi
2016-03-31,37.8,28,1,Kochi
2016-04-01,38,27.8,1.2,Kochi
2016-04-02,37.4,27.9,2.9,Kochi
2016-04-03,37.3,28.8,0.5,Kochi
2016-04-04,36.6,29.1,2.5,Kochi
2016-04-05,34.5,28.3,2,Kochi
2016-04-06,36.3,26.7,2.3,Kochi
2016-04-07,38.4,28.1,1.5,Kochi
2016-04-08,38.3,27.8,1.7,Kochi
2016-04-09,35.3,26.2,3.3,Kochi
2016-04-10,37.5,27,3,Kochi
2016-04-11,36,28.2,1.7,Kochi
2016-04-12,37.1,28.5,0.8,Kochi
2016-04-13,36.8,28.5,0.9,Kochi
2016-04-14,37,29,3.2,Kochi
2016-04-15,35.7,27.3,6.6,Kochi
2016-04-16,35.8,27.8,3.7,Kochi
2016-04-17,35.3,28.2,1.4,Kochi
2016-04-18,36.7,28.4,0.3,Kochi
2016-04-19,36.6,28.2,2.8,Kochi
2016-04-20,36.6,27.8,1.4,Kochi
2016-04-21,34.5,27.6,4.5,Kochi
2016-04-22,35,28,2.2,Kochi
2016-04-23,35.6,28.3,1.5,Kochi
2016-04-24,36.3,29.1,0.2,Kochi
2016-04-25,36.4,29.6,0,Kochi
2016-04-26,37.8,28.6,0.2,Kochi
